id,verifiable,label,claim,evidence,claim_clean,claim_norm
182826,NOT VERIFIABLE,NOT ENOUGH INFO,Artemis brought and relieved disease in men.,"[[[212801, None, None, None]]]",Artemis brought and relieved disease in men.,artemis brought and relieved disease in men.
202597,NOT VERIFIABLE,NOT ENOUGH INFO,Music Bank (TV series) has been hosted by Song Hye-kyo.,"[[[238719, None, None, None]]]",Music Bank (TV series) has been hosted by Song Hye-kyo.,music bank (tv series) has been hosted by song hye-kyo.
179593,NOT VERIFIABLE,NOT ENOUGH INFO,Michael Giacchino composed the score for Dunkirk.,"[[[208433, None, None, None], [208442, None, None, None]]]",Michael Giacchino composed the score for Dunkirk.,michael giacchino composed the score for dunkirk.
199048,VERIFIABLE,SUPPORTS,International Relations includes many subject matters.,"[[[234031, 236927, 'International_relations', 0]], [[234031, 236928, 'International_relations', 9]]]",International Relations includes many subject matters.,international relations includes many subject matters.
228894,NOT VERIFIABLE,NOT ENOUGH INFO,Drama school offers zero degrees.,"[[[273107, None, None, None]]]",Drama school offers zero degrees.,drama school offers zero degrees.
115395,NOT VERIFIABLE,NOT ENOUGH INFO,Stagira is across from Stageira.,"[[[135450, None, None, None]]]",Stagira is across from Stageira.,stagira is across from stageira.
57251,NOT VERIFIABLE,NOT ENOUGH INFO,Doctor Who was written by the Ancient Greeks.,"[[[25963, None, None, None], [220753, None, None, None], [299834, None, None, None], [299839, None, None, None]]]",Doctor Who was written by the Ancient Greeks.,doctor who was written by the ancient greeks.
80828,NOT VERIFIABLE,NOT ENOUGH INFO,Connie Britton played a role in American Crime Story.,"[[[97832, None, None, None]]]",Connie Britton played a role in American Crime Story.,connie britton played a role in american crime story.
176957,VERIFIABLE,REFUTES,Underworld's supporting character is named Selene.,"[[[205060, 213692, 'Underworld_-LRB-2003_film-RRB-', 3]]]",Underworld's supporting character is named Selene.,underworld's supporting character is named selene.
158384,VERIFIABLE,REFUTES,Eragon is a film starring a dragon.,"[[[182648, 194838, 'Eragon_-LRB-film-RRB-', 0], [182648, 194838, 'Dragon', 0]]]",Eragon is a film starring a dragon.,eragon is a film starring a dragon.
107501,NOT VERIFIABLE,NOT ENOUGH INFO,Donald Sutherland is a person.,"[[[126189, None, None, None]]]",Donald Sutherland is a person.,donald sutherland is a person.
120843,VERIFIABLE,SUPPORTS,FC Barcelona has a lot of fans.,"[[[141897, 157143, 'FC_Barcelona', 15]]]",FC Barcelona has a lot of fans.,fc barcelona has a lot of fans.
199084,VERIFIABLE,REFUTES,International Relations includes animals.,"[[[234076, 236968, 'International_relations', 9]], [[234076, 236969, 'International_relations', 10]]]",International Relations includes animals.,international relations includes animals.
203962,VERIFIABLE,SUPPORTS,Laura Linney was in a movie.,"[[[240756, 242344, 'Laura_Linney', 7]], [[240756, 242345, 'Laura_Linney', 8]], [[240758, 242348, 'Laura_Linney', 1]], [[240758, 242349, 'Laura_Linney', 7]], [[240758, 242350, 'Laura_Linney', 8]]]",Laura Linney was in a movie.,laura linney was in a movie.
96842,NOT VERIFIABLE,NOT ENOUGH INFO,The Champ stars Jessica Biel.,"[[[114415, None, None, None]]]",The Champ stars Jessica Biel.,the champ stars jessica biel.
136627,NOT VERIFIABLE,NOT ENOUGH INFO,There is a character in Star Wars sequel trilogy.,"[[[159293, None, None, None]]]",There is a character in Star Wars sequel trilogy.,there is a character in star wars sequel trilogy.
61775,VERIFIABLE,REFUTES,The Boston Celtics share their arena with the Boston Red Sox.,"[[[78279, 89810, 'Boston_Celtics', 3], [78279, 89810, 'Fenway_Park', 1]]]",The Boston Celtics share their arena with the Boston Red Sox.,the boston celtics share their arena with the boston red sox.
6823,VERIFIABLE,SUPPORTS,Quinoa is in the Amaryllidaceae family.,"[[[23738, 29392, 'Quinoa', 0]]]",Quinoa is in the Amaryllidaceae family.,quinoa is in the amaryllidaceae family.
104648,VERIFIABLE,REFUTES,The Council on Foreign Relations specializes in domestic affairs.,"[[[280841, 275237, 'Council_on_Foreign_Relations', 0]], [[327583, 314809, 'Council_on_Foreign_Relations', 0]], [[327584, 314810, 'Council_on_Foreign_Relations', 0]]]",The Council on Foreign Relations specializes in domestic affairs.,the council on foreign relations specializes in domestic affairs.
191342,VERIFIABLE,SUPPORTS,From the Earth to the Moon is a miniseries.,"[[[223741, 228672, 'From_the_Earth_to_the_Moon_-LRB-miniseries-RRB-', 0]]]",From the Earth to the Moon is a miniseries.,from the earth to the moon is a miniseries.
157039,VERIFIABLE,REFUTES,Jimmy Carter was a baseball player.,"[[[181156, 193434, 'Jimmy_Carter', 0]]]",Jimmy Carter was a baseball player.,jimmy carter was a baseball player.
51110,NOT VERIFIABLE,NOT ENOUGH INFO,Peter Cetera was an artist.,"[[[67455, None, None, None]]]",Peter Cetera was an artist.,peter cetera was an artist.
118745,VERIFIABLE,REFUTES,Jesus is also known as Jesus of Canada.,"[[[139387, 154424, 'Jesus', 0]]]",Jesus is also known as Jesus of Canada.,jesus is also known as jesus of canada.
177603,NOT VERIFIABLE,NOT ENOUGH INFO,Fences stars Emma Stone.,"[[[205853, None, None, None]]]",Fences stars Emma Stone.,fences stars emma stone.
160356,NOT VERIFIABLE,NOT ENOUGH INFO,Doctor Who was written by the Ancient Greeks.,"[[[296568, None, None, None], [343406, None, None, None], [343687, None, None, None], [343689, None, None, None]]]",Doctor Who was written by the Ancient Greeks.,doctor who was written by the ancient greeks.
182776,NOT VERIFIABLE,NOT ENOUGH INFO,Pitch Perfect 3 stars Keanu Reeves.,"[[[212684, None, None, None], [212693, None, None, None]]]",Pitch Perfect 3 stars Keanu Reeves.,pitch perfect 3 stars keanu reeves.
209476,NOT VERIFIABLE,NOT ENOUGH INFO,Unleashed stars Jackie Chan.,"[[[248003, None, None, None], [248012, None, None, None]]]",Unleashed stars Jackie Chan.,unleashed stars jackie chan.
56212,NOT VERIFIABLE,NOT ENOUGH INFO,Hypothyroidism can cause headaches.,"[[[72572, None, None, None]]]",Hypothyroidism can cause headaches.,hypothyroidism can cause headaches.
126797,NOT VERIFIABLE,NOT ENOUGH INFO,Zach Galifianakis starred in The Matrix.,"[[[151442, None, None, None]]]",Zach Galifianakis starred in The Matrix.,zach galifianakis starred in the matrix.
158749,VERIFIABLE,REFUTES,Vincente Minnelli is Italian.,"[[[183036, 195131, 'Vincente_Minnelli', 0]]]",Vincente Minnelli is Italian.,vincente minnelli is italian.
43505,VERIFIABLE,REFUTES,"Richmond, Virginia is a neighbor to the Federal Reserve Bank of Richmond.","[[[59824, 70224, 'Richmond,_Virginia', 23]]]","Richmond, Virginia is a neighbor to the Federal Reserve Bank of Richmond.","richmond, virginia is a neighbor to the federal reserve bank of richmond."
118387,VERIFIABLE,REFUTES,In & Out is a horror film.,"[[[138897, 153943, 'In_&_Out_-LRB-film-RRB-', 0]]]",In & Out is a horror film.,in & out is a horror film.
39070,VERIFIABLE,SUPPORTS,There are Christian states in the world.,"[[[22395, 27588, 'Christian_state', 2]], [[299501, 290885, 'Christian_state', 1]], [[299501, 290886, 'Christian_state', 2]]]",There are Christian states in the world.,there are christian states in the world.
89679,VERIFIABLE,SUPPORTS,Elephants have been featured in places.,"[[[106924, 120315, 'Elephant', 33]]]",Elephants have been featured in places.,elephants have been featured in places.
184774,VERIFIABLE,REFUTES,The Champ stars John Boyega.,"[[[215265, 222180, 'The_Champ_-LRB-1979_film-RRB-', 0], [215265, 222180, 'John_Boyega', 0]]]",The Champ stars John Boyega.,the champ stars john boyega.
131629,VERIFIABLE,REFUTES,Gucci is part of the Chanel Group.,"[[[153965, 168778, 'Gucci', 0]]]",Gucci is part of the Chanel Group.,gucci is part of the chanel group.
158521,NOT VERIFIABLE,NOT ENOUGH INFO,Gayathri Raguram is a daughter.,"[[[182789, None, None, None]]]",Gayathri Raguram is a daughter.,gayathri raguram is a daughter.
205939,NOT VERIFIABLE,NOT ENOUGH INFO,Cosmopolitan as of 2011 contains content which includes articles on home decor.,"[[[243383, None, None, None]]]",Cosmopolitan as of 2011 contains content which includes articles on home decor.,cosmopolitan as of 2011 contains content which includes articles on home decor.
184830,NOT VERIFIABLE,NOT ENOUGH INFO,Hungary is bordered by China.,"[[[215344, None, None, None]]]",Hungary is bordered by China.,hungary is bordered by china.
214863,VERIFIABLE,SUPPORTS,History of art includes aesthetics.,"[[[255138, 254646, 'History_of_art', 0], [255138, 254646, 'Aesthetics', 0]], [[255161, 254654, 'History_of_art', 0]], [[255161, 254655, 'History_of_art', 2]]]",History of art includes aesthetics.,history of art includes aesthetics.
209554,NOT VERIFIABLE,NOT ENOUGH INFO,Sleep can be disrupted by medical conditions.,"[[[248112, None, None, None]]]",Sleep can be disrupted by medical conditions.,sleep can be disrupted by medical conditions.
187683,VERIFIABLE,SUPPORTS,"The UK is a member of the Commonwealth of Nations, the Council of Europe, the G7 finance ministers, the G7 forum, the G20, NATO, the Organisation for Economic Co-operation and Development (OECD), and the World Trade Organization (WTO).","[[[220822, 226617, 'United_Kingdom', 39]], [[220823, 226618, 'United_Kingdom', 39]]]","The UK is a member of the Commonwealth of Nations, the Council of Europe, the G7 finance ministers, the G7 forum, the G20, NATO, the Organisation for Economic Co-operation and Development (OECD), and the World Trade Organization (WTO).","the uk is a member of the commonwealth of nations, the council of europe, the g7 finance ministers, the g7 forum, the g20, nato, the organisation for economic co-operation and development (oecd), and the world trade organization (wto)."
100582,VERIFIABLE,SUPPORTS,Star vs. the Forces of Evil is produced by an American company.,"[[[118259, 132093, 'Star_vs._the_Forces_of_Evil', 0]]]",Star vs. the Forces of Evil is produced by an American company.,star vs. the forces of evil is produced by an american company.
203980,VERIFIABLE,REFUTES,Laura Linney was on the Titanic.,"[[[240782, 242390, 'Laura_Linney', 0]]]",Laura Linney was on the Titanic.,laura linney was on the titanic.
78085,NOT VERIFIABLE,NOT ENOUGH INFO,Machete appears in the Grindhouse real trailer.,"[[[95027, None, None, None]]]",Machete appears in the Grindhouse real trailer.,machete appears in the grindhouse real trailer.
185718,VERIFIABLE,SUPPORTS,Ben Whishaw was in a stage production.,"[[[216548, 223243, 'Ben_Whishaw', 1]]]",Ben Whishaw was in a stage production.,ben whishaw was in a stage production.
203312,NOT VERIFIABLE,NOT ENOUGH INFO,Extreme environments can only be caused by humans.,"[[[239907, None, None, None]]]",Extreme environments can only be caused by humans.,extreme environments can only be caused by humans.
65751,NOT VERIFIABLE,NOT ENOUGH INFO,Taipei is the least important city of Taiwan.,"[[[82319, None, None, None]]]",Taipei is the least important city of Taiwan.,taipei is the least important city of taiwan.
80540,VERIFIABLE,REFUTES,Girls' Generation includes PSY.,"[[[97530, 110694, ""Girls'_Generation"", 1]]]",Girls' Generation includes PSY.,girls' generation includes psy.
50234,NOT VERIFIABLE,NOT ENOUGH INFO,In & Out is a Canadian film.,"[[[66546, None, None, None]]]",In & Out is a Canadian film.,in & out is a canadian film.
223863,NOT VERIFIABLE,NOT ENOUGH INFO,All original members of Stone Temple Pilots were exclusively from Somalia.,"[[[266702, None, None, None]]]",All original members of Stone Temple Pilots were exclusively from Somalia.,all original members of stone temple pilots were exclusively from somalia.
143124,NOT VERIFIABLE,NOT ENOUGH INFO,George A. Romero directed a movie.,"[[[166193, None, None, None]]]",George A. Romero directed a movie.,george a. romero directed a movie.
77839,NOT VERIFIABLE,NOT ENOUGH INFO,Steve Coogan portrayed an American publisher.,"[[[94802, None, None, None]]]",Steve Coogan portrayed an American publisher.,steve coogan portrayed an american publisher.
209211,VERIFIABLE,REFUTES,The Outcasts was released by Lucasfilms.,"[[[247670, 247973, 'The_Outcasts_-LRB-2017_film-RRB-', 6]]]",The Outcasts was released by Lucasfilms.,the outcasts was released by lucasfilms.
191771,NOT VERIFIABLE,NOT ENOUGH INFO,"Portuguese, Spanish, Asturian-Leonese, Aragonese, Catalan, Gascon, Provençal, Gallo-Wallon, French, Franco-Provençal, Romansh, and Ladin are Western Romance Languages.","[[[224289, None, None, None]]]","Portuguese, Spanish, Asturian-Leonese, Aragonese, Catalan, Gascon, Provençal, Gallo-Wallon, French, Franco-Provençal, Romansh, and Ladin are Western Romance Languages.","portuguese, spanish, asturian-leonese, aragonese, catalan, gascon, provençal, gallo-wallon, french, franco-provençal, romansh, and ladin are western romance languages."
159928,NOT VERIFIABLE,NOT ENOUGH INFO,Melisandre appeared in the fifth novel in A Song of Ice and Fire.,"[[[184376, None, None, None]]]",Melisandre appeared in the fifth novel in A Song of Ice and Fire.,melisandre appeared in the fifth novel in a song of ice and fire.
107728,VERIFIABLE,REFUTES,The Illusionist is a film.,"[[[126436, 140820, 'The_Illusionist_-LRB-2006_film-RRB-', 0]]]",The Illusionist is a film.,the illusionist is a film.
124553,VERIFIABLE,SUPPORTS,Beauty Shop stars a human.,"[[[147395, 162395, 'Beauty_Shop', 2]]]",Beauty Shop stars a human.,beauty shop stars a human.
193123,NOT VERIFIABLE,NOT ENOUGH INFO,Woody Allen died shortly after childbirth.,"[[[226114, None, None, None]]]",Woody Allen died shortly after childbirth.,woody allen died shortly after childbirth.
194068,VERIFIABLE,SUPPORTS,Duane Hopwood includes a screenwriter.,"[[[229551, 233480, 'Duane_Hopwood', 1]], [[229551, 233481, 'Duane_Hopwood', 7]], [[229552, 233482, 'Duane_Hopwood', 1]], [[229552, 233483, 'Duane_Hopwood', 7]]]",Duane Hopwood includes a screenwriter.,duane hopwood includes a screenwriter.
196242,VERIFIABLE,SUPPORTS,The Prince of Egypt is a creative work.,"[[[230587, 234240, 'The_Prince_of_Egypt', 0]], [[230587, 234241, 'The_Prince_of_Egypt', 12]]]",The Prince of Egypt is a creative work.,the prince of egypt is a creative work.
199087,VERIFIABLE,REFUTES,International Relations only includes the entertainment industry.,"[[[234074, 236965, 'International_relations', 0]], [[234074, 236966, 'International_relations', 9]], [[234074, 236967, 'International_relations', 10]]]",International Relations only includes the entertainment industry.,international relations only includes the entertainment industry.
214519,VERIFIABLE,REFUTES,Evolution was exclusively by an Armenian.,"[[[254711, 254337, 'Evolution_-LRB-Sabrina_Carpenter_album-RRB-', 0]]]",Evolution was exclusively by an Armenian.,evolution was exclusively by an armenian.
203311,VERIFIABLE,SUPPORTS,Extreme environments can be caused by a variety of factors that push equilibrium off.,"[[[239821, 241523, 'Extreme_environment', 1]]]",Extreme environments can be caused by a variety of factors that push equilibrium off.,extreme environments can be caused by a variety of factors that push equilibrium off.
226311,VERIFIABLE,SUPPORTS,Gift of the Night Fury stars the voice of an American filmmaker.,"[[[269815, 266020, 'Gift_of_the_Night_Fury', 6]], [[269816, 266021, 'Gift_of_the_Night_Fury', 6]]]",Gift of the Night Fury stars the voice of an American filmmaker.,gift of the night fury stars the voice of an american filmmaker.
214841,NOT VERIFIABLE,NOT ENOUGH INFO,History of art only includes computers.,"[[[255128, None, None, None]]]",History of art only includes computers.,history of art only includes computers.
82939,NOT VERIFIABLE,NOT ENOUGH INFO,Macbeth was drawn by Shakespeare.,"[[[100012, None, None, None]]]",Macbeth was drawn by Shakespeare.,macbeth was drawn by shakespeare.
196716,NOT VERIFIABLE,NOT ENOUGH INFO,Phantoms is an Armenian film.,"[[[231147, None, None, None]]]",Phantoms is an Armenian film.,phantoms is an armenian film.
209212,NOT VERIFIABLE,NOT ENOUGH INFO,The Outcasts was released by Lucasfilms.,"[[[247673, None, None, None]]]",The Outcasts was released by Lucasfilms.,the outcasts was released by lucasfilms.
214848,NOT VERIFIABLE,NOT ENOUGH INFO,History of art includes aesthetics.,"[[[255121, None, None, None]]]",History of art includes aesthetics.,history of art includes aesthetics.
152800,VERIFIABLE,REFUTES,Seven Days in May stars Robert Pattinson.,"[[[176749, 189679, 'Seven_Days_in_May', 0], [176749, 189679, 'Robert_Pattinson', 0]]]",Seven Days in May stars Robert Pattinson.,seven days in may stars robert pattinson.
211346,VERIFIABLE,SUPPORTS,Halle Berry has a child.,"[[[250430, 250420, 'Halle_Berry', 17]]]",Halle Berry has a child.,halle berry has a child.
