claim_id,claim,evidence,label,document_id,dataset
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,Our results define a crucial role of the cellular localization of HDAC4 in the events leading to ataxia telangiectasia neurodegeneration.,0,3113630,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"In order to test directly that an approximately twofold reduction in IL-2 underpins the Idd3-linked destabilization of immune homeostasis, we show that engineered haplodeficiency of Il2 gene expression not only reduces T cell IL-2 production by twofold but also mimics the autoimmune dysregulatory effects of the naturally occurring susceptibility alleles of Il2.",1,13923140,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"Reduced IL-2 production achieved by either genetic mechanism correlates with reduced function of CD4+ CD25+ regulatory T cells, which are critical for maintaining immune homeostasis.",1,13923140,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,Autoimmune diseases are thought to result from imbalances in normal immune physiology and regulation.,0,13923140,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"Here, we show that autoimmune disease susceptibility and resistance alleles on mouse chromosome 3 (Idd3) correlate with differential expression of the key immunoregulatory cytokine interleukin-2 (IL-2).",0,13923140,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"We demonstrated that the presence of an autoimmune disease-associated IL2RA haplotype correlates with diminished IL-2 responsiveness in Ag-experienced CD4(+) T cells, as measured by phosphorylation of STAT5a, and is associated with lower levels of FOXP3 expression by Tregs and a reduction in their ability to suppress proliferation of autologous effector T cells.",1,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"Numerous reports have demonstrated that CD4(+)CD25(+) regulatory T cells (Tregs) from individuals with a range of human autoimmune diseases, including type 1 diabetes, are deficient in their ability to control autologous proinflammatory responses when compared with nondiseased, control individuals.",0,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"Treg dysfunction could be a primary, causal event or may result from perturbations in the immune system during disease development.",0,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"Polymorphisms in genes associated with Treg function, such as IL2RA, confer a higher risk of autoimmune disease.",0,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"Although this suggests a primary role for defective Tregs in autoimmunity, a link between IL2RA gene polymorphisms and Treg function has not been examined.",0,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,We addressed this by examining the impact of an IL2RA haplotype associated with type 1 diabetes on Treg fitness and suppressive function.,0,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,Studies were conducted using healthy human subjects to avoid any confounding effects of disease.,0,11899391,scifact
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,"These data offer a rationale that contributes to the molecular and cellular mechanisms through which polymorphisms in the IL-2RA gene affect immune regulation, and consequently upon susceptibility to autoimmune and inflammatory diseases.",0,11899391,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,"Here, we show that blocking histone H3K4 methyltransferase MLL1 activity with the small-molecule inhibitor MM-401 reprograms mouse epiblast stem cells (EpiSCs) to naive pluripotency.",1,6441369,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,The interconversion between naive and primed pluripotent states is accompanied by drastic epigenetic rearrangements.,0,6441369,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,"However, it is unclear whether intrinsic epigenetic events can drive reprogramming to naive pluripotency or if distinct chromatin states are instead simply a reflection of discrete pluripotent states.",0,6441369,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,"This reversion is highly efficient and synchronized, with more than 50% of treated EpiSCs exhibiting features of naive embryonic stem cells (ESCs) within 3 days.",0,6441369,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,"Reverted ESCs reactivate the silenced X chromosome and contribute to embryos following blastocyst injection, generating germline-competent chimeras.",0,6441369,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,"Importantly, blocking MLL1 leads to global redistribution of H3K4me1 at enhancers and represses lineage determinant factors and EpiSC markers, which indirectly regulate ESC transcription circuitry.",0,6441369,scifact
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,These findings show that discrete perturbation of H3K4 methylation is sufficient to drive reprogramming to naive pluripotency.,0,6441369,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,"In Rpl38 mutant embryos, global protein synthesis is unchanged; however the translation of a select subset of Homeobox mRNAs is perturbed.",1,12486491,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,"Historically, the ribosome has been viewed as a complex ribozyme with constitutive rather than regulatory capacity in mRNA translation.",0,12486491,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,"Here we identify mutations of the Ribosomal Protein L38 (Rpl38) gene in mice exhibiting surprising tissue-specific patterning defects, including pronounced homeotic transformations of the axial skeleton.",0,12486491,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,Our data reveal that RPL38 facilitates 80S complex formation on these mRNAs as a regulatory component of the ribosome to confer transcript-specific translational control.,0,12486491,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,We further show that Rpl38 expression is markedly enriched in regions of the embryo where loss-of-function phenotypes occur.,0,12486491,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,"Unexpectedly, a ribosomal protein (RP) expression screen reveals dynamic regulation of individual RPs within the vertebrate embryo.",0,12486491,scifact
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,"Collectively, these findings suggest that RP activity may be highly regulated to impart a new layer of specificity in the control of gene expression and mammalian development.",0,12486491,scifact
scifact_1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,Gram-negative bacteria have an outer membrane (OM) that functions as a barrier to protect the cell from toxic compounds such as antibiotics and detergents.,0,6836086,scifact
scifact_1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,"The OM is a highly asymmetric bilayer composed of phospholipids, glycolipids, and proteins.",0,6836086,scifact
scifact_1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,"Assembly of this essential organelle occurs outside the cytoplasm in an environment that lacks obvious energy sources such as ATP, and the mechanisms involved are poorly understood.",0,6836086,scifact
scifact_1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,We describe the identification of a multiprotein complex required for the assembly of proteins in the OM of Escherichia coli.,0,6836086,scifact
scifact_1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,"We also demonstrate genetic interactions between genes encoding components of this protein assembly complex and imp, which encodes a protein involved in the assembly of lipopolysaccharides (LPS) in the OM.",0,6836086,scifact
